review_id,aspect,sentiment,score,source,reviewer_name,review_text,review_score,review_date,stay_date,reviewer_country,room_type,number_of_nights,traveler_type,room_category,room_view,word_count
2707,Customer Service & Staff,Positive,0.9907287359237671,Booking.com,Eunha,"Great vacation The room staff was friendly and attentive, and the staff at check-in and check-out were also very kind. I know communication might have been difficult due to language barriers, but they did their best, and I was truly grateful. I miss the fitness center",5.0,2024-09-03,2024-08-01,South Korea,Deluxe Twin,4,Group,Deluxe Room,No View Specified,46
2707,Dining Experience,Positive,0.9803227186203003,Booking.com,Eunha,"Great vacation The room staff was friendly and attentive, and the staff at check-in and check-out were also very kind. I know communication might have been difficult due to language barriers, but they did their best, and I was truly grateful. I miss the fitness center",5.0,2024-09-03,2024-08-01,South Korea,Deluxe Twin,4,Group,Deluxe Room,No View Specified,46
2707,Casino Experience,Positive,0.9795458316802979,Booking.com,Eunha,"Great vacation The room staff was friendly and attentive, and the staff at check-in and check-out were also very kind. I know communication might have been difficult due to language barriers, but they did their best, and I was truly grateful. I miss the fitness center",5.0,2024-09-03,2024-08-01,South Korea,Deluxe Twin,4,Group,Deluxe Room,No View Specified,46
2707,Shopping & Retail,Positive,0.971122682094574,Booking.com,Eunha,"Great vacation The room staff was friendly and attentive, and the staff at check-in and check-out were also very kind. I know communication might have been difficult due to language barriers, but they did their best, and I was truly grateful. I miss the fitness center",5.0,2024-09-03,2024-08-01,South Korea,Deluxe Twin,4,Group,Deluxe Room,No View Specified,46
2707,Location & Accessibility,Positive,0.975354790687561,Booking.com,Eunha,"Great vacation The room staff was friendly and attentive, and the staff at check-in and check-out were also very kind. I know communication might have been difficult due to language barriers, but they did their best, and I was truly grateful. I miss the fitness center",5.0,2024-09-03,2024-08-01,South Korea,Deluxe Twin,4,Group,Deluxe Room,No View Specified,46
2707,Pricing & Value for Money,Positive,0.9822667241096497,Booking.com,Eunha,"Great vacation The room staff was friendly and attentive, and the staff at check-in and check-out were also very kind. I know communication might have been difficult due to language barriers, but they did their best, and I was truly grateful. I miss the fitness center",5.0,2024-09-03,2024-08-01,South Korea,Deluxe Twin,4,Group,Deluxe Room,No View Specified,46
2707,Atmosphere & Ambience,Positive,0.9835130572319031,Booking.com,Eunha,"Great vacation The room staff was friendly and attentive, and the staff at check-in and check-out were also very kind. I know communication might have been difficult due to language barriers, but they did their best, and I was truly grateful. I miss the fitness center",5.0,2024-09-03,2024-08-01,South Korea,Deluxe Twin,4,Group,Deluxe Room,No View Specified,46
20213,Room Quality & Comfort,Positive,0.6834054589271545,Booking.com,Oleksandr,"Superb Amazing place! Probably one of the best were we’ve stayed. The room was just exceptional. Everything has been thought out to the last detail. Very comfortable and at the highest level. One thing that spoiled the whole experience of staying at this lovely hotel was the service of some of the staff. Unfortunately I made a mistake when booking and forgot to include breakfasts in our stay. During the check-in I asked the manager to add breakfasts and pay for them, to which I received the answer that it is not a problem, you pay a deposit, which allows you to attend breakfast and the money will be withdrawn from this account. I specifically asked about the best place to choose for breakfast and chose the restaurant by the pool on the 57th floor. What was our surprise when, instead of the breakfast sets offered, we were given the a la carte menu and informed that we could not get their breakfast sets that we were so eager to try. After that, when we informed the hotel manager about the situation - they didn't help us in any way, except apologizing. After that we went to their buffet where there were also a lot of strange things from the staff like bringing the bill during the meal, a few clarifications on what room we were in and communication problems during the ordering of hot drinks. 
Unfortunately these things completely ruined the great experience we had with this amazing place and most likely we will not choose this place for our next stay in Singapore.",4.5,2025-03-06,2025-03-01,Ukraine,Sands Premier King Gardens by the Bay View,1,Couple,Premier Room,Gardens View,265
20213,Facilities & Amenities,Negative,0.5625399351119995,Booking.com,Oleksandr,"Superb Amazing place! Probably one of the best were we’ve stayed. The room was just exceptional. Everything has been thought out to the last detail. Very comfortable and at the highest level. One thing that spoiled the whole experience of staying at this lovely hotel was the service of some of the staff. Unfortunately I made a mistake when booking and forgot to include breakfasts in our stay. During the check-in I asked the manager to add breakfasts and pay for them, to which I received the answer that it is not a problem, you pay a deposit, which allows you to attend breakfast and the money will be withdrawn from this account. I specifically asked about the best place to choose for breakfast and chose the restaurant by the pool on the 57th floor. What was our surprise when, instead of the breakfast sets offered, we were given the a la carte menu and informed that we could not get their breakfast sets that we were so eager to try. After that, when we informed the hotel manager about the situation - they didn't help us in any way, except apologizing. After that we went to their buffet where there were also a lot of strange things from the staff like bringing the bill during the meal, a few clarifications on what room we were in and communication problems during the ordering of hot drinks. 
Unfortunately these things completely ruined the great experience we had with this amazing place and most likely we will not choose this place for our next stay in Singapore.",4.5,2025-03-06,2025-03-01,Ukraine,Sands Premier King Gardens by the Bay View,1,Couple,Premier Room,Gardens View,265
20213,Customer Service & Staff,Negative,0.8668590188026428,Booking.com,Oleksandr,"Superb Amazing place! Probably one of the best were we’ve stayed. The room was just exceptional. Everything has been thought out to the last detail. Very comfortable and at the highest level. One thing that spoiled the whole experience of staying at this lovely hotel was the service of some of the staff. Unfortunately I made a mistake when booking and forgot to include breakfasts in our stay. During the check-in I asked the manager to add breakfasts and pay for them, to which I received the answer that it is not a problem, you pay a deposit, which allows you to attend breakfast and the money will be withdrawn from this account. I specifically asked about the best place to choose for breakfast and chose the restaurant by the pool on the 57th floor. What was our surprise when, instead of the breakfast sets offered, we were given the a la carte menu and informed that we could not get their breakfast sets that we were so eager to try. After that, when we informed the hotel manager about the situation - they didn't help us in any way, except apologizing. After that we went to their buffet where there were also a lot of strange things from the staff like bringing the bill during the meal, a few clarifications on what room we were in and communication problems during the ordering of hot drinks. 
Unfortunately these things completely ruined the great experience we had with this amazing place and most likely we will not choose this place for our next stay in Singapore.",4.5,2025-03-06,2025-03-01,Ukraine,Sands Premier King Gardens by the Bay View,1,Couple,Premier Room,Gardens View,265
20213,Dining Experience,Negative,0.5923990607261658,Booking.com,Oleksandr,"Superb Amazing place! Probably one of the best were we’ve stayed. The room was just exceptional. Everything has been thought out to the last detail. Very comfortable and at the highest level. One thing that spoiled the whole experience of staying at this lovely hotel was the service of some of the staff. Unfortunately I made a mistake when booking and forgot to include breakfasts in our stay. During the check-in I asked the manager to add breakfasts and pay for them, to which I received the answer that it is not a problem, you pay a deposit, which allows you to attend breakfast and the money will be withdrawn from this account. I specifically asked about the best place to choose for breakfast and chose the restaurant by the pool on the 57th floor. What was our surprise when, instead of the breakfast sets offered, we were given the a la carte menu and informed that we could not get their breakfast sets that we were so eager to try. After that, when we informed the hotel manager about the situation - they didn't help us in any way, except apologizing. After that we went to their buffet where there were also a lot of strange things from the staff like bringing the bill during the meal, a few clarifications on what room we were in and communication problems during the ordering of hot drinks. 
Unfortunately these things completely ruined the great experience we had with this amazing place and most likely we will not choose this place for our next stay in Singapore.",4.5,2025-03-06,2025-03-01,Ukraine,Sands Premier King Gardens by the Bay View,1,Couple,Premier Room,Gardens View,265
20213,Casino Experience,Negative,0.5814327001571655,Booking.com,Oleksandr,"Superb Amazing place! Probably one of the best were we’ve stayed. The room was just exceptional. Everything has been thought out to the last detail. Very comfortable and at the highest level. One thing that spoiled the whole experience of staying at this lovely hotel was the service of some of the staff. Unfortunately I made a mistake when booking and forgot to include breakfasts in our stay. During the check-in I asked the manager to add breakfasts and pay for them, to which I received the answer that it is not a problem, you pay a deposit, which allows you to attend breakfast and the money will be withdrawn from this account. I specifically asked about the best place to choose for breakfast and chose the restaurant by the pool on the 57th floor. What was our surprise when, instead of the breakfast sets offered, we were given the a la carte menu and informed that we could not get their breakfast sets that we were so eager to try. After that, when we informed the hotel manager about the situation - they didn't help us in any way, except apologizing. After that we went to their buffet where there were also a lot of strange things from the staff like bringing the bill during the meal, a few clarifications on what room we were in and communication problems during the ordering of hot drinks. 
Unfortunately these things completely ruined the great experience we had with this amazing place and most likely we will not choose this place for our next stay in Singapore.",4.5,2025-03-06,2025-03-01,Ukraine,Sands Premier King Gardens by the Bay View,1,Couple,Premier Room,Gardens View,265
20213,Shopping & Retail,Negative,0.5784285664558411,Booking.com,Oleksandr,"Superb Amazing place! Probably one of the best were we’ve stayed. The room was just exceptional. Everything has been thought out to the last detail. Very comfortable and at the highest level. One thing that spoiled the whole experience of staying at this lovely hotel was the service of some of the staff. Unfortunately I made a mistake when booking and forgot to include breakfasts in our stay. During the check-in I asked the manager to add breakfasts and pay for them, to which I received the answer that it is not a problem, you pay a deposit, which allows you to attend breakfast and the money will be withdrawn from this account. I specifically asked about the best place to choose for breakfast and chose the restaurant by the pool on the 57th floor. What was our surprise when, instead of the breakfast sets offered, we were given the a la carte menu and informed that we could not get their breakfast sets that we were so eager to try. After that, when we informed the hotel manager about the situation - they didn't help us in any way, except apologizing. After that we went to their buffet where there were also a lot of strange things from the staff like bringing the bill during the meal, a few clarifications on what room we were in and communication problems during the ordering of hot drinks. 
Unfortunately these things completely ruined the great experience we had with this amazing place and most likely we will not choose this place for our next stay in Singapore.",4.5,2025-03-06,2025-03-01,Ukraine,Sands Premier King Gardens by the Bay View,1,Couple,Premier Room,Gardens View,265
20213,Location & Accessibility,Negative,0.5723130702972412,Booking.com,Oleksandr,"Superb Amazing place! Probably one of the best were we’ve stayed. The room was just exceptional. Everything has been thought out to the last detail. Very comfortable and at the highest level. One thing that spoiled the whole experience of staying at this lovely hotel was the service of some of the staff. Unfortunately I made a mistake when booking and forgot to include breakfasts in our stay. During the check-in I asked the manager to add breakfasts and pay for them, to which I received the answer that it is not a problem, you pay a deposit, which allows you to attend breakfast and the money will be withdrawn from this account. I specifically asked about the best place to choose for breakfast and chose the restaurant by the pool on the 57th floor. What was our surprise when, instead of the breakfast sets offered, we were given the a la carte menu and informed that we could not get their breakfast sets that we were so eager to try. After that, when we informed the hotel manager about the situation - they didn't help us in any way, except apologizing. After that we went to their buffet where there were also a lot of strange things from the staff like bringing the bill during the meal, a few clarifications on what room we were in and communication problems during the ordering of hot drinks. 
Unfortunately these things completely ruined the great experience we had with this amazing place and most likely we will not choose this place for our next stay in Singapore.",4.5,2025-03-06,2025-03-01,Ukraine,Sands Premier King Gardens by the Bay View,1,Couple,Premier Room,Gardens View,265
20213,Pricing & Value for Money,Negative,0.5864514112472534,Booking.com,Oleksandr,"Superb Amazing place! Probably one of the best were we’ve stayed. The room was just exceptional. Everything has been thought out to the last detail. Very comfortable and at the highest level. One thing that spoiled the whole experience of staying at this lovely hotel was the service of some of the staff. Unfortunately I made a mistake when booking and forgot to include breakfasts in our stay. During the check-in I asked the manager to add breakfasts and pay for them, to which I received the answer that it is not a problem, you pay a deposit, which allows you to attend breakfast and the money will be withdrawn from this account. I specifically asked about the best place to choose for breakfast and chose the restaurant by the pool on the 57th floor. What was our surprise when, instead of the breakfast sets offered, we were given the a la carte menu and informed that we could not get their breakfast sets that we were so eager to try. After that, when we informed the hotel manager about the situation - they didn't help us in any way, except apologizing. After that we went to their buffet where there were also a lot of strange things from the staff like bringing the bill during the meal, a few clarifications on what room we were in and communication problems during the ordering of hot drinks. 
Unfortunately these things completely ruined the great experience we had with this amazing place and most likely we will not choose this place for our next stay in Singapore.",4.5,2025-03-06,2025-03-01,Ukraine,Sands Premier King Gardens by the Bay View,1,Couple,Premier Room,Gardens View,265
20213,Atmosphere & Ambience,Negative,0.5260435342788696,Booking.com,Oleksandr,"Superb Amazing place! Probably one of the best were we’ve stayed. The room was just exceptional. Everything has been thought out to the last detail. Very comfortable and at the highest level. One thing that spoiled the whole experience of staying at this lovely hotel was the service of some of the staff. Unfortunately I made a mistake when booking and forgot to include breakfasts in our stay. During the check-in I asked the manager to add breakfasts and pay for them, to which I received the answer that it is not a problem, you pay a deposit, which allows you to attend breakfast and the money will be withdrawn from this account. I specifically asked about the best place to choose for breakfast and chose the restaurant by the pool on the 57th floor. What was our surprise when, instead of the breakfast sets offered, we were given the a la carte menu and informed that we could not get their breakfast sets that we were so eager to try. After that, when we informed the hotel manager about the situation - they didn't help us in any way, except apologizing. After that we went to their buffet where there were also a lot of strange things from the staff like bringing the bill during the meal, a few clarifications on what room we were in and communication problems during the ordering of hot drinks. 
Unfortunately these things completely ruined the great experience we had with this amazing place and most likely we will not choose this place for our next stay in Singapore.",4.5,2025-03-06,2025-03-01,Ukraine,Sands Premier King Gardens by the Bay View,1,Couple,Premier Room,Gardens View,265
5016,Room Quality & Comfort,Positive,0.9704566597938538,Booking.com,白,"Great view, great staff service The swimming guide Tommy on the 57th floor was great, very enthusiastic, and gave a very detailed introduction. It was a great experience. Keep working hard",4.5,2024-03-15,2024-03-01,China,Deluxe King Harbor View Room,1,Group,Deluxe Room,Sea/Harbor View,31
5016,Facilities & Amenities,Positive,0.5378865003585815,Booking.com,白,"Great view, great staff service The swimming guide Tommy on the 57th floor was great, very enthusiastic, and gave a very detailed introduction. It was a great experience. Keep working hard",4.5,2024-03-15,2024-03-01,China,Deluxe King Harbor View Room,1,Group,Deluxe Room,Sea/Harbor View,31
5016,Customer Service & Staff,Positive,0.9966444969177246,Booking.com,白,"Great view, great staff service The swimming guide Tommy on the 57th floor was great, very enthusiastic, and gave a very detailed introduction. It was a great experience. Keep working hard",4.5,2024-03-15,2024-03-01,China,Deluxe King Harbor View Room,1,Group,Deluxe Room,Sea/Harbor View,31
5016,Dining Experience,Positive,0.9812005162239075,Booking.com,白,"Great view, great staff service The swimming guide Tommy on the 57th floor was great, very enthusiastic, and gave a very detailed introduction. It was a great experience. Keep working hard",4.5,2024-03-15,2024-03-01,China,Deluxe King Harbor View Room,1,Group,Deluxe Room,Sea/Harbor View,31
5016,Casino Experience,Positive,0.976637601852417,Booking.com,白,"Great view, great staff service The swimming guide Tommy on the 57th floor was great, very enthusiastic, and gave a very detailed introduction. It was a great experience. Keep working hard",4.5,2024-03-15,2024-03-01,China,Deluxe King Harbor View Room,1,Group,Deluxe Room,Sea/Harbor View,31
5016,Shopping & Retail,Positive,0.7629354596138,Booking.com,白,"Great view, great staff service The swimming guide Tommy on the 57th floor was great, very enthusiastic, and gave a very detailed introduction. It was a great experience. Keep working hard",4.5,2024-03-15,2024-03-01,China,Deluxe King Harbor View Room,1,Group,Deluxe Room,Sea/Harbor View,31
5016,Location & Accessibility,Positive,0.9547196626663208,Booking.com,白,"Great view, great staff service The swimming guide Tommy on the 57th floor was great, very enthusiastic, and gave a very detailed introduction. It was a great experience. Keep working hard",4.5,2024-03-15,2024-03-01,China,Deluxe King Harbor View Room,1,Group,Deluxe Room,Sea/Harbor View,31
5016,Pricing & Value for Money,Positive,0.968377947807312,Booking.com,白,"Great view, great staff service The swimming guide Tommy on the 57th floor was great, very enthusiastic, and gave a very detailed introduction. It was a great experience. Keep working hard",4.5,2024-03-15,2024-03-01,China,Deluxe King Harbor View Room,1,Group,Deluxe Room,Sea/Harbor View,31
5016,Atmosphere & Ambience,Positive,0.92461758852005,Booking.com,白,"Great view, great staff service The swimming guide Tommy on the 57th floor was great, very enthusiastic, and gave a very detailed introduction. It was a great experience. Keep working hard",4.5,2024-03-15,2024-03-01,China,Deluxe King Harbor View Room,1,Group,Deluxe Room,Sea/Harbor View,31
16030,Room Quality & Comfort,Positive,0.9944919347763062,Booking.com,Lena,"An all-round perfect hotel for a holiday in Sinapur Our stay was simply perfect! Munirah gave us such a warm and friendly welcome right from the moment we checked in. We also received an upgrade, and the room was incredibly beautiful, clean, and had a perfect view of the sea and the gardens. The entire staff was very friendly and accommodating. The hotel's location is also perfect. We will definitely be back.",5.0,2024-04-01,2024-03-01,Germany,Sands Premier King Gardens by the Bay View,2,Couple,Premier Room,Gardens View,72
16030,Facilities & Amenities,Positive,0.9820885062217712,Booking.com,Lena,"An all-round perfect hotel for a holiday in Sinapur Our stay was simply perfect! Munirah gave us such a warm and friendly welcome right from the moment we checked in. We also received an upgrade, and the room was incredibly beautiful, clean, and had a perfect view of the sea and the gardens. The entire staff was very friendly and accommodating. The hotel's location is also perfect. We will definitely be back.",5.0,2024-04-01,2024-03-01,Germany,Sands Premier King Gardens by the Bay View,2,Couple,Premier Room,Gardens View,72
16030,Customer Service & Staff,Positive,0.9934896230697632,Booking.com,Lena,"An all-round perfect hotel for a holiday in Sinapur Our stay was simply perfect! Munirah gave us such a warm and friendly welcome right from the moment we checked in. We also received an upgrade, and the room was incredibly beautiful, clean, and had a perfect view of the sea and the gardens. The entire staff was very friendly and accommodating. The hotel's location is also perfect. We will definitely be back.",5.0,2024-04-01,2024-03-01,Germany,Sands Premier King Gardens by the Bay View,2,Couple,Premier Room,Gardens View,72
16030,Dining Experience,Positive,0.9881590604782104,Booking.com,Lena,"An all-round perfect hotel for a holiday in Sinapur Our stay was simply perfect! Munirah gave us such a warm and friendly welcome right from the moment we checked in. We also received an upgrade, and the room was incredibly beautiful, clean, and had a perfect view of the sea and the gardens. The entire staff was very friendly and accommodating. The hotel's location is also perfect. We will definitely be back.",5.0,2024-04-01,2024-03-01,Germany,Sands Premier King Gardens by the Bay View,2,Couple,Premier Room,Gardens View,72
16030,Casino Experience,Positive,0.9883860349655151,Booking.com,Lena,"An all-round perfect hotel for a holiday in Sinapur Our stay was simply perfect! Munirah gave us such a warm and friendly welcome right from the moment we checked in. We also received an upgrade, and the room was incredibly beautiful, clean, and had a perfect view of the sea and the gardens. The entire staff was very friendly and accommodating. The hotel's location is also perfect. We will definitely be back.",5.0,2024-04-01,2024-03-01,Germany,Sands Premier King Gardens by the Bay View,2,Couple,Premier Room,Gardens View,72
16030,Shopping & Retail,Positive,0.9663320779800415,Booking.com,Lena,"An all-round perfect hotel for a holiday in Sinapur Our stay was simply perfect! Munirah gave us such a warm and friendly welcome right from the moment we checked in. We also received an upgrade, and the room was incredibly beautiful, clean, and had a perfect view of the sea and the gardens. The entire staff was very friendly and accommodating. The hotel's location is also perfect. We will definitely be back.",5.0,2024-04-01,2024-03-01,Germany,Sands Premier King Gardens by the Bay View,2,Couple,Premier Room,Gardens View,72
16030,Location & Accessibility,Positive,0.9937792420387268,Booking.com,Lena,"An all-round perfect hotel for a holiday in Sinapur Our stay was simply perfect! Munirah gave us such a warm and friendly welcome right from the moment we checked in. We also received an upgrade, and the room was incredibly beautiful, clean, and had a perfect view of the sea and the gardens. The entire staff was very friendly and accommodating. The hotel's location is also perfect. We will definitely be back.",5.0,2024-04-01,2024-03-01,Germany,Sands Premier King Gardens by the Bay View,2,Couple,Premier Room,Gardens View,72
16030,Pricing & Value for Money,Positive,0.9908121228218079,Booking.com,Lena,"An all-round perfect hotel for a holiday in Sinapur Our stay was simply perfect! Munirah gave us such a warm and friendly welcome right from the moment we checked in. We also received an upgrade, and the room was incredibly beautiful, clean, and had a perfect view of the sea and the gardens. The entire staff was very friendly and accommodating. The hotel's location is also perfect. We will definitely be back.",5.0,2024-04-01,2024-03-01,Germany,Sands Premier King Gardens by the Bay View,2,Couple,Premier Room,Gardens View,72
16030,Atmosphere & Ambience,Positive,0.9891266226768494,Booking.com,Lena,"An all-round perfect hotel for a holiday in Sinapur Our stay was simply perfect! Munirah gave us such a warm and friendly welcome right from the moment we checked in. We also received an upgrade, and the room was incredibly beautiful, clean, and had a perfect view of the sea and the gardens. The entire staff was very friendly and accommodating. The hotel's location is also perfect. We will definitely be back.",5.0,2024-04-01,2024-03-01,Germany,Sands Premier King Gardens by the Bay View,2,Couple,Premier Room,Gardens View,72
26877,Room Quality & Comfort,Positive,0.7371717691421509,Booking.com,Alexandra,I want to stay there again! Just wow! The staff were so lovely everywhere in the hotel.,5.0,2024-02-25,2024-02-01,United Kingdom,Deluxe King Harbor View Room,1,Couple,Deluxe Room,Sea/Harbor View,17
